"","TurnSeq","Speaker","Utterance","IUSeq"
"992",583,"F:"," [你 應該 沒有 去] 跟 她 講 吧",992
"993",584,"M:"," (.) [2我 還 沒有 跟 她 講2]",993
"994",585,"F:"," [2你 只有 看 錄影帶2]",994
"995",586,"M:"," (.) 因為 變成",995
"996",586,"M:"," (.) 因為 晚班 的 督導 來 了 嘛",996
"997",586,"M:"," (.) 就 換 晚班 的 督導",997
"998",587,"F:"," (.) [喔]",998
"999",588,"M:"," [要 去] 跟 他 講",999
"1000",588,"M:"," (.) 重點 是",1000
"1001",589,"F:"," (.) 好 誇張 喔",1001
"1002",590,"M:"," 我 覺得 她 真的 很 誇張 她 都 沒 [2發現 嗎2]",1002
"1003",591,"F:"," [2她 有 失憶症 嗎2]",1003
"1004",592,"F:"," (.) 她 為什麼 要 那 樣",1004
"1005",592,"F:"," (.) 她 說 不定 發現 東西 不 見 了 所以 她 不 敢 承認 說 她 當初 有 接觸 過 它 吧",1005
"1006",593,"M:"," (...) 有 可能",1006
"1007",593,"M:"," (.) [或是]",1007
"1008",594,"F:"," [對 啊]",1008
"1009",595,"M:"," (.) 或是 她 可能 真的 因 為",1009
"1010",595,"M:"," (.) 因為 那 個 <L4 と やま ( (富山) ) L4> 那 個 是 很 新",1010
"1011",596,"F:"," (.) m=",1011
"1012",597,"M:"," (.) 她 可能 進 公司 才 一 年",1012
"1013",598,"F:"," (.) [2喔 喔2]",1013
"1014",599,"M:"," [2所以2] 她 可能 害怕 出錯",1014
"1015",600,"F:"," (.) 喔",1015
"1016",601,"M:"," (.) 可是 重點 是",1016
"1017",601,"M:"," (...) <L4 ひ ろし ま ((廣 島) ) L4> 的 那 個 女生 她 也 騙 人 哪",1017
"1018",601,"M:"," (.) 因為 她",1018
"1019",601,"M:"," (.) [2我們 打 給 她2]",1019
"1020",602,"F:"," [2 <L4 ひ ろし ま ( (廣島) ) L4>",1020
"1021",602,"F:"," (.) 噢 對2]",1021
"1022",603,"M:"," (.) 我們 十八 號 那天 早上",1022
"1023",603,"M:"," (.) 我們 <L3 agent L3> 就 [打給 她]",1023
"1024",604,"F:"," [她]",1024
"1025",604,"F:"," (.) [2m=2]",1025
"1026",605,"M:"," [2她 說2] 她 沒有 坐 那 個 班機",1026
"1027",606,"F:"," (...) [m=]",1027
"1028",607,"M:"," [她] 的確 沒有 坐 那 個 班機 可是",1028
"1029",608,"F:"," (.) 她 是 送 那 個 班機",1029
"1030",609,"M:"," (.) 可是 後續 那 個 班機 出去 的 那 個 遺失物",1030
"1031",609,"M:"," (.) 她 確實 有 接觸 到 啊",1031
"1032",610,"F:"," (.) [喔]",1032
"1033",611,"M:"," [可是] 她 跟 我們 講 說",1033
"1034",611,"M:"," (...) [2後來",1034
"1035",611,"M:"," (...) 她 的2]",1035
"1036",612,"F:"," [2她 以為 是 前面2] 那 個 人 的 責任",1036
"1037",612,"F:"," (.) 所以 她 就 [不 想要 理 它 了]",1037
"1038",613,"M:"," [對",1038
"1039",613,"M:"," (.) 對]",1039
"1040",613,"M:"," (.) 然後",1040
"1041",613,"M:"," (.) 然後 她 就是",1041
"1042",613,"M:"," (.) 等於 是 全 錯 都 推給 那 個 人",1042
"1043",614,"F:"," (.) [對]",1043
"1044",615,"M:"," [然後] 又 說 什麼 喔 我 本來 有 那 個 <L3 duty L3> 可是 我 被",1044
"1045",615,"M:"," (...) 因為 有 別 的 班機",1045
"1046",615,"M:"," (.) 所以 她",1046
"1047",615,"M:"," (.) 她 的 <L3 duty L3> 被 挑掉 了",1047
"1048",615,"M:"," (.) 她 就 去 坐 別的 班機",1048
"1049",616,"F:"," (.) 她 一 開始 用 這 個 說謊",1049
"1050",617,"M:"," (...) 其實 那天",1050
"1051",617,"M:"," (.) 其實 一 個 班機 至少 要 兩 個 人 接",1051
"1052",618,"F:"," (.) m=",1052
"1053",619,"M:"," (.) 就是 一 個 人 開門 然後 一 個 人 在 外面 指引",1053
"1054",620,"F:"," (.) 喔 喔",1054
"1055",621,"M:"," (.) 所以 她 那天 可能 是 在 外面 指引 的 人",1055
"1056",622,"F:"," (.) 喔 喔",1056
"1057",623,"M:"," (.) 所以",1057
"1058",623,"M:"," (.) 但是 因為 可能 同 時間 有 別 的 班機 <L3 delay L3> 又 要 下來 了",1058
"1059",624,"F:"," (.) [m=]",1059
"1060",625,"M:"," [所以] 督導 就 叫 她 去",1060
"1061",625,"M:"," (...) [2開 別 的 班機 的 飛機 的 門2]",1061
"1062",626,"F:"," [2喔 喔 喔 喔 喔2]",1062
"1063",626,"F:"," (.) m=",1063
"1064",627,"M:"," (.) 因為",1064
"1065",627,"M:"," (.) 最少 接 班機 就 一 個 人",1065
"1066",628,"F:"," (.) 所以 會",1066
"1067",628,"F:"," (.) 所以 她 那天",1067
"1068",628,"F:"," (.) 可能 就是 先 理 這邊",1068
"1069",628,"F:"," (.) 然後 [去 那裡]",1069
"1070",629,"M:"," [她 那天]",1070
"1071",629,"M:"," (.) 我 後來 看 錄影",1071
"1072",629,"M:"," (.) 我 後來 看 監[2視器 就是2]",1072
"1073",630,"F:"," [2@@@2]",1073
"1074",631,"M:"," (.) <L4 ひ ろし ま ( (廣島) ) L4> 她 是 那天",1074
"1075",631,"M:"," (...) <L4 と やま ( (富山) ) L4> 那 班機 過來 的 時候",1075
"1076",632,"F:"," (.) m=",1076
"1077",633,"M:"," (...) 她 不 在",1077
"1078",634,"F:"," (.) m=",1078
"1079",635,"M:"," (.) 她 是 等",1079
"1080",635,"M:"," (.) 呃=",1080
"1081",636,"F:"," (.) 另外 一 個 弄 完 她 才 來",1081
"1082",637,"M:"," (.) 她 是 等",1082
"1083",637,"M:"," (.) ###",1083
"1084",637,"M:"," (.) 她 是 等 那 個 反正 就是 機組員 把 東西 給 <L4 と やま ( (富山) ) L4> 的 人 以後",1084
"1085",638,"F:"," (.) [m=]",1085
"1086",639,"M:"," [把 它們] 放在 桌上",1086
"1087",640,"F:"," (.) m=",1087
"1088",641,"M:"," <L4 と やま ( (富山) ) L4> 離開 座位 以後",1088
"1089",642,"F:"," (.) m=",1089
"1090",643,"M:"," (.) 大姐 跟 <L4 ひ ろし ま ( (廣島) ) L4> 那 個 人 才 出現 在 [2登機 門2]",1090
"1091",644,"F:"," [2喔 喔2]",1091
"1092",645,"F:"," (...) 所以 她 可以",1092
"1093",645,"F:"," (...) 說",1093
"1094",645,"F:"," (.) 我 又 不是 一 開始 就 待 在 這邊 所以",1094
"1095",646,"M:"," (...) 對",1095
"1096",647,"F:"," (.) [我 也 不 清楚]",1096
"1097",648,"M:"," [而且",1097
"1098",648,"M:"," (.) ] 重點 是",1098
"1099",648,"M:"," (.) 重點 是",1099
"1100",648,"M:"," (.) 那 個 東西 本來 就 放在 那邊 的",1100
"1101",648,"M:"," (.) 所以 她",1101
"1102",648,"M:"," (...) <L4 ひ ろし ま ( (廣島) ) L4> 她 是",1102
"1103",648,"M:"," (.) 那 個 學姊 她 其實 是",1103
"1104",648,"M:"," (.) 比較 資深 的",1104
"1105",649,"F:"," (.) m=",1105
"1106",650,"M:"," (.) 她 認為",1106
"1107",650,"M:"," (.) 她 認為 是",1107
"1108",650,"M:"," (...) 前 一 個 班機 的 人 [2的2] 應該 就要 把 這 個 東西 交給 行李 組",1108
"1109",651,"F:"," [2m=2]",1109
"1110",652,"M:"," (.) 而 不是",1110
"1111",652,"M:"," (.) 她們 之間 任何 一 個 人 要 去 交",1111
"1112",653,"F:"," (.) m=",1112
"1113",654,"M:"," (.) 所以 她們 離開 登機 門 的 時候",1113
"1114",654,"M:"," (.) 沒有 任何 人 去 [動 那 一 袋]",1114
"1115",655,"F:"," [喔 喔=]",1115
"1116",656,"M:"," (...) 然後",1116
"1117",656,"M:"," (.) ##",1117
"1118",656,"M:"," (.) 然後",1118
"1119",656,"M:"," (.) [2我們2]",1119
"1120",657,"F:"," [2幸好2] 只是 薯條三兄弟",1120
"1121",658,"M:"," (.) 對 啊",1121
"1122",659,"F:"," (.) 如果 是 金塊 怎麼辦",1122
"1123",660,"M:"," (.) 可是 我們 登機 門 組 的 人 有 時候 就 會 這樣",1123
"1124",660,"M:"," (.) 他們 有 時候 就是 會",1124
"1125",661,"F:"," (.) 裝死 就 對 了",1125
"1126",661,"F:"," (.) 可是 她們 知道",1126
"1127",661,"F:"," (.) 有 錄影器",1127
"1128",661,"F:"," (.) 有 監視器 嗎",1128
"1129",662,"M:"," (...) 知道 啊",1129
"1130",663,"F:"," (.) ha 啊",1130
"1131",664,"M:"," (.) 我 覺得 有 時候 旅客 生氣 的 話",1131
"1132",664,"M:"," (.) 可能 就是",1132
"1133",664,"M:"," (.) 他 可以 去 投訴",1133
"1134",664,"M:"," (...) 但 這 個 東西 會錄",1134
"1135",664,"M:"," (.) 這 個 會 呵",1135
"1136",664,"M:"," (.) 內容 會 完全 被 [打 在 裡面 嗎]",1136
"1137",665,"F:"," [@@@=]",1137
"1138",665,"F:"," (...) 你 那 公司 名稱 要 打 圈圈 或 叉叉",1138
"1139",666,"M:"," (.) 圈圈 或 叉叉 喔",1139
"1140",667,"F:"," (.) 對 對 對 對 對",1140
"1141",667,"F:"," (...) 可是",1141
"1142",667,"F:"," (...) 旅客 投",1142
"1143",667,"F:"," (.) 旅客 投訴 那 誰 要 去 查 啊 對 不對",1143
"1144",668,"M:"," (...) 警[2方 啊2]",1144
"1145",669,"F:"," [2你們 公司2] 會 有 一 個",1145
"1146",669,"F:"," (.) 噢",1146
"1147",670,"M:"," (.) 就是",1147
"1148",670,"M:"," (.) 他 [那種]",1148
"1149",671,"F:"," [航警] [2去 查 嗎2]",1149
"1150",672,"M:"," [2他 那種2]",1150
"1151",672,"M:"," (...) 公共 區域 的 部分 的 話 他 就要",1151
"1152",672,"M:"," (.) 他 自己 要 去 報警 哪",1152
"1153",672,"M:"," (...) 警方 他們",1153
"1154",672,"M:"," (...) 我 現在 才 知道 警方 他們 那種 報案 有 很 多 種",1154
"1155",672,"M:"," (.) 因為 有些 人 行李 不見 啊",1155
"1156",672,"M:"," (.) 他 [就 很] 緊張 啊",1156
"1157",673,"F:"," [m=]",1157
"1158",674,"M:"," (.) 他 就 一直 認為 是 有 人 偷走",1158
"1159",675,"F:"," (.) m=",1159
"1160",676,"M:"," (.) 然後 他 就 會 去 [2報2]",1160
"1161",677,"F:"," [2會 被2] 送 去 哪 個 飛機 之 類 的 @ [@@@]",1161
"1162",678,"M:"," [有 可能]",1162
"1163",678,"M:"," (.) 他 就 會",1163
"1164",678,"M:"," (.) 他 就 會 說 什麼",1164
"1165",678,"M:"," (.) 他",1165
"1166",678,"M:"," (.) 他 會去 警察局 報",1166
"1167",679,"F:"," (.) m=",1167
"1168",680,"M:"," (...) 有的 可以",1168
"1169",680,"M:"," (.) 有的 是 報遺失",1169
"1170",680,"M:"," (.) [2遺失 就 比較 簡單2]",1170
"1171",681,"F:"," [2喔 喔 喔 喔2]",1171
"1172",682,"M:"," (.) 然後 他 如果 是 報 那 個 偷竊 的 話 就 很 煩",1172
"1173",683,"F:"," (.) m=",1173
"1174",684,"M:"," (.) 他 如果 報 偷竊",1174
"1175",684,"M:"," (.) 是 刑事",1175
"1176",684,"M:"," (.) 就 有 刑事 [責任]",1176
"1177",685,"F:"," [m=] [2喔 喔2]",1177
"1178",686,"M:"," [2然 後 他們2] 警察局 還要 來 銷案",1178
"1179",687,"F:"," (.) 喔",1179
"1180",687,"F:"," (.) 然後 錄 口供 啊 之類 的",1180
"1181",687,"F:"," (.) [調 資料 啊]",1181
"1182",688,"M:"," [之類 的]",1182
"1183",688,"M:"," (.) m=",1183
"1184",688,"M:"," (...) 非常 地 討人厭",1184
"1185",689,"F:"," (.) 好",1185
"1186",689,"F:"," (.) 繁瑣 的 事 喔 上次 我",1186
"1187",689,"F:"," (.) 欸 我們 前 幾天 去 員工 旅遊",1187
"1188",689,"F:"," (.) 然後 飛 去 澎湖",1188
"1189",689,"F:"," (.) 然後 到 馬公 機場 的 時候 就 有 一 個 人 的 行李 壞掉 了",1189
"1190",690,"M:"," (.) 嗯 嗯 嗯 [嗯 嗯]",1190
"1191",691,"F:"," [就 可能] 拉",1191
"1192",691,"F:"," (.) 我 沒有 注意 看 可是 拉 拉[2把 那邊 壞掉 了2]",1192
"1193",692,"M:"," [2拉桿 壞掉2]",1193
"1194",693,"F:"," 對",1194
"1195",693,"F:"," (.) 然後 就",1195
"1196",693,"F:"," (.) 馬上 就 說",1196
"1197",693,"F:"," (...) 要",1197
"1198",693,"F:"," (.) 就是 跟 那 個 航空 公司 的 講 這樣子",1198
"1199",693,"F:"," (.) 對 因為 很 明顯 是",1199
"1200",693,"F:"," (.) 丟 行李 的 時候",1200
"1201",693,"F:"," (.) 被 丟壞 的 這樣",1201
"1202",694,"M:"," (.) 嗯 嗯 嗯 嗯 嗯",1202
"1203",695,"F:"," 對 呀",1203
"1204",695,"F:"," (...) 後來 我 不 知道 [後來]",1204
"1205",696,"M:"," [結果 他們] 有 給 他 一 個 新 的 嗎",1205
"1206",697,"F:"," (.) [2沒有 啊2]",1206
"1207",698,"M:"," [2還 是 幫2] [他 修]",1207
"1208",699,"F:"," [我] 後來 回去 的 時候",1208
"1209",699,"F:"," (.) 那天 看到 他 的 行李箱",1209
"1210",699,"F:"," (.) 欸 還是 同樣 一 個 然後",1210
"1211",699,"F:"," (.) 好像 有 被 纏",1211
"1212",699,"F:"," (.) 纏 個 膠帶 呀 什麼 東西 之類 的",1212
"1213",699,"F:"," (.) 然後 可能 有 賠償 吧 我 也 不 知道",1213
"1214",700,"M:"," (.) 喔",1214
"1215",700,"M:"," (.) 通常 都 是",1215
"1216",700,"M:"," (.) 通常 都 是 現金",1216
"1217",700,"M:"," (...) 如果 說",1217
"1218",700,"M:"," (...) 像 [2我們2]",1218
"1219",701,"F:"," [2喔2]",1219
"1220",701,"F:"," (.) 付 你 錢 喔",1220
"1221",701,"F:"," (.) 可是 你 怎麼 知道 那樣 要 修 要 多少 錢",1221
"1222",702,"M:"," (.) 就是 給 他 一些 定額 的 錢",1222
"1223",702,"M:"," (.) 我們 就是 會 有 固定 的 理賠 範圍 呀",1223
"1224",703,"F:"," (.) 不 會 給 他 一 個 新 的",1224
"1225",703,"F:"," (...) 如果 已經",1225
"1226",703,"F:"," (.) [壞 到] 不 能 用 怎麼辦",1226
"1227",704,"M:"," [我們]",1227
"1228",705,"M:"," 壞 到 不 能 用",1228
"1229",705,"M:"," (.) 我們 通常",1229
"1230",705,"M:"," (...) 我們 公司 會 有 新 的 箱子 呀",1230
"1231",706,"F:"," [2喔=2]",1231
"1232",707,"M:"," [2準備 給2] 旅客 的",1232
"1233",707,"M:"," (.) 就是 他 如果 同意 的 話 就 [換 一 個 新 的 給 他]",1233
"1234",708,"F:"," [會 有 華航 的 上面 會 有]",1234
"1235",709,"M:"," (.) 沒有 沒有 沒有",1235
"1236",709,"M:"," (.) 就是 我們 有 跟 一些 廠商 簽約 呀",1236
"1237",710,"F:"," [喔 喔 喔]",1237
"1238",711,"M:"," [他 可能]",1238
"1239",711,"M:"," (...) 他 可能 就是 用",1239
"1240",711,"M:"," (...) 批發價 賣 給 我們",1240
"1241",711,"M:"," (.) 所以 他 可能 原 外面 定價 是",1241
"1242",711,"M:"," (.) 多少 錢",1242
"1243",711,"M:"," (.) 然後 賣給 我們 是 比較 便宜 的 [2價格2]",1243
"1244",712,"F:"," [2然 後 就 送2]給 旅客 這樣子",1244
"1245",713,"M:"," (.) 就 跟 他 換 呀",1245
"1246",713,"M:"," (.) 就 叫 他 現場 把 壞 的 箱子 換掉",1246
"1247",713,"M:"," (.) 然後 壞 的 箱子 給 我們",1247
"1248",713,"M:"," (...) [這樣子]",1248
"1249",714,"F:"," [給 你們 幹嘛]",1249
"1250",714,"F:"," (...) [2立刻 賣掉2]",1250
"1251",715,"M:"," [2我們 就 會 拿去2]",1251
"1252",715,"M:"," (.) 沒有 呀 我們 就 會 拿 去 給 那 個",1252
"1253",715,"M:"," (.) 回收 阿姨 [回收]",1253
"1254",715,"M:"," (.) 直接 請 阿姨 回收",1254
"1255",716,"F:"," [@@@=]",1255
"1256",717,"M:"," (.) 她們 很 常 在 撿 旅客",1256
"1257",717,"M:"," (.) 破爛 的 箱子",1257
"1258",718,"F:"," (.) 可是",1258
"1259",718,"F:"," (.) 你們 到 一 個 組 要 輪 多久 呀",1259
"1260",718,"F:"," (...) 像 你 輪到 現在 那 個 組 要",1260
"1261",719,"M:"," (.) 我 已經 輪 了 一年 半 了",1261
"1262",720,"F:"," (...) 你 說 現在 那 個 組 嗎",1262
"1263",721,"M:"," (.) 嗯",1263
"1264",721,"M:"," (.) 我 只有 櫃台 跟 登機門 而已",1264
"1265",722,"F:"," (.) 那 還 可以 去 別 的 組嗎",1265
"1266",723,"M:"," (.) 喔",1266
"1267",723,"M:"," (.) 我 只有 輪櫃台 跟 行李 組",1267
"1268",723,"M:"," (...) 一般 來說 都 會 輪",1268
"1269",724,"F:"," (.) 櫃台 跟 行李 組",1269
"1270",725,"M:"," (.) 登機門 呀",1270
"1271",725,"M:"," (.) 然後",1271
"1272",725,"M:"," (.) 然後 可能 會 輪 一下",1272
"1273",726,"F:"," (...) 所以 真的 可以 進去 飛機 裡面 飛來 飛去 那 組 跟 你們 不 一樣",1273
"1274",727,"M:"," (...) 不 一樣",1274
"1275",727,"M:"," (.) 進去 飛機",1275
"1276",727,"M:"," (.) 的 只有 空服員 呀",1276
"1277",728,"F:"," (.) 喔=",1277
"1278",729,"M:"," 我們 到 我們 只有 登機 門 組 的 人",1278
"1279",729,"M:"," (...) 他們 有 一 個 工作 叫做 聯絡",1279
"1280",729,"M:"," (...) [他] 就是",1280
"1281",730,"F:"," [嗯]",1281
"1282",731,"M:"," (...) 他 連 就是 地勤 人員 跟 機組 人員 的 <L3 contact L3>",1282
"1283",731,"M:"," (.) [2所以 他2] 要 一直 進 出 飛機",1283
"1284",732,"F:"," [2嗯2]",1284
"1285",733,"F:"," (.) 喔=",1285
"1286",734,"M:"," (.) 但是 在 飛機 關 門",1286
"1287",734,"M:"," (.) 要 飛 走 之前",1287
"1288",734,"M:"," (.) 他 要 出來",1288
"1289",735,"F:"," (.) 喔",1289
"1290",736,"M:"," (.) 有 一次 我們 好像 就 有 一 個 <L3 case L3> 蠻慘 的",1290
"1291",736,"M:"," (.) 就是 有 一 個 有 一 個",1291
"1292",736,"M:"," (...) [學妹 吧]",1292
"1293",737,"F:"," [@@] 被 關 在 裡面 嗎",1293
"1294",738,"M:"," (.) 因為 阿聯酋 是 我們 做 的 嘛",1294
"1295",738,"M:"," (.) [2然 後2]",1295
"1296",739,"F:"," [2什麼 東西2]",1296
"1297",740,"M:"," (.) 阿聯酋 航空 [阿酋] <L3 Amirates L3>",1297
"1298",741,"F:"," [喔]",1298
"1299",741,"F:"," (...) 就是 那 個 這樣 這樣 這樣 喔",1299
"1300",742,"M:"," 對 對 對",1300
"1301",742,"M:"," (.) 他們 每 個 空服員 都 是 [戴] 紅色 帽子 然後 會 有 很 多",1301
"1302",743,"F:"," [很 漂亮 啊]",1302
"1303",743,"F:"," (.) 一 條 長長 的 這樣",1303
"1304",744,"M:"," (...) [2一 個 白2]色 絲巾",1304
"1305",745,"F:"," [2然後 這樣2]",1305
"1306",745,"F:"," (...) 喔 喔 喔",1306
"1307",746,"M:"," (.) 然後 穿 他們 那 個",1307
"1308",746,"M:"," (...) 欸 其實 我 覺得 他們 的 制服 也 沒有 到 特 好看 耶",1308
"1309",747,"F:"," (.) 可是 我 覺得 他們 的 人 就 很 高 很 漂亮 所以",1309
"1310",748,"M:"," (.) 因為 他們",1310
"1311",748,"M:"," (.) 因為",1311
"1312",748,"M:"," (.) 你 知道 那種",1312
"1313",748,"M:"," (.) 他們 那種 阿拉伯 國家 女性 是 不 能 工作 的 呀",1313
"1314",748,"M:"," (.) [所以 他們 所有]",1314
"1315",748,"M:"," (.) 他們 這種 工作 都 是",1315
"1316",748,"M:"," (...) 世界 各地 各國 的 人",1316
"1317",749,"F:"," [喔=]",1317
"1318",750,"F:"," (.) 喔=",1318
"1319",751,"M:"," (.) 因為 他們",1319
"1320",751,"M:"," (.) 而且 他們 飛 很多 航點 [所以]",1320
"1321",752,"F:"," [喔]",1321
"1322",753,"M:"," (.) 他們 可能 會 因為 簽證 問題 所以",1322
"1323",753,"M:"," (.) 比如 說",1323
"1324",753,"M:"," (...) 他 飛來 台灣 的 話",1324
"1325",753,"M:"," (.) 你 某些 人 飛來 台灣 不用 [2簽證 呀2]",1325
"1326",754,"F:"," [2喔 喔 喔2] 喔 喔",1326
"1327",755,"M:"," (.) 所以 像",1327
"1328",755,"M:"," (.) 所以 像",1328
"1329",755,"M:"," (.) 而且 他 可能 會 覺得 台灣 人 飛回 自己 的 國家 就 不用 簽證 呀",1329
"1330",755,"M:"," (...) 所以 就 可能 會聘 一些 台灣 人 或是 聘",1330
"1331",756,"F:"," (.) 喔=",1331
"1332",757,"M:"," (.) 或是 飛 台灣 的 話 就 找 一些 亞洲 人 或是",1332
"1333",758,"F:"," (.) 喔=",1333
"1334",759,"M:"," (.) 歐洲 人",1334
"1335",760,"F:"," (.) 嗯嗯",1335
"1336",761,"M:"," (.) 所以 他們 [來 台灣 不用 簽證 呀]",1336
"1337",762,"F:"," [那 太 多 限]制 了",1337
"1338",763,"M:"," (.) 對 對 對 對 對",1338
"1339",763,"M:"," (.) 然後 飛 某些",1339
"1340",763,"M:"," (.) 飛",1340
"1341",763,"M:"," (.) 飛 某些 點 他們 就 會",1341
"1342",763,"M:"," (.) 用 某些 人 這 樣子",1342
"1343",764,"F:"," (.) 嗯嗯",1343
"1344",765,"M:"," (.) 某些 國籍 的 人",1344
"1345",765,"M:"," (...) [2大概 就是 這樣2]",1345
"1346",766,"F:"," [2所以 你們",1346
"1347",766,"F:"," (.) 說 上次2] 誰 很 糗",1347
"1348",767,"M:"," (.) 喔 就是 那 個 飛機 要 飛",1348
"1349",767,"M:"," (.) 飛機 已經 關",1349
"1350",767,"M:"," (.) 關 門 然後",1350
"1351",767,"M:"," (.) 在 那 個",1351
"1352",767,"M:"," (.) 滑行道 上 滑 了",1352
"1353",768,"F:"," (.) @@@",1353
"1354",769,"M:"," (.) 的 時候",1354
"1355",769,"M:"," (...) 我們 的 地勤 人員 還 在 飛機 上",1355
"1356",770,"F:"," (.) @@@",1356
"1357",771,"M:"," (.) @",1357
"1358",772,"F:"," (.) 是 他 自己 發現 的 嗎",1358
"1359",773,"M:"," (.) 沒有 呀",1359
"1360",773,"M:"," (.) 他 就是",1360
"1361",773,"M:"," (.) 他 可能 在 處理 問題",1361
"1362",773,"M:"," (.) 結果",1362
"1363",773,"M:"," (...) [呃 可能 可能 他們 空]服員 就 沒有 發現",1363
"1364",773,"M:"," (.) 然後 我們 的",1364
"1365",773,"M:"," (.) 我們 那 個 聯絡 的 那 個 人 也 沒有 發現",1365
"1366",774,"F:"," [可是 飛機]",1366
"1367",775,"F:"," (.) 怎麼 會",1367
"1368",775,"F:"," (.) [2滑行2] 不是 很快 很 那 個 嗎",1368
"1369",776,"M:"," [2因為 他2]",1369
"1370",777,"M:"," 就是 已經",1370
"1371",777,"M:"," (.) 他 已經 離開",1371
"1372",777,"M:"," (.) 飛機 已經 等於 是",1372
"1373",777,"M:"," (...) 離開 空橋 準備 要 去",1373
"1374",777,"M:"," (.) 滑行",1374
"1375",777,"M:"," (.) 就 滑到 那 個 飛",1375
"1376",777,"M:"," (.) 起飛 跑道 的",1376
"1377",777,"M:"," (.) 就 路 上",1377
"1378",778,"F:"," (.) [嗯 嗯 嗯]",1378
"1379",779,"M:"," [就 發現]",1379
"1380",779,"M:"," (.) 我們 的 空",1380
"1381",779,"M:"," (.) 我們 的 地勤 人員",1381
"1382",779,"M:"," (.) 還 在 飛機 上",1382
"1383",779,"M:"," (.) 不是",1383
"1384",779,"M:"," (.) 但 他 不是 連絡",1384
"1385",779,"M:"," (.) 他 就是",1385
"1386",779,"M:"," (...) 登機 門 但是 他 是 另外 一 個",1386
"1387",780,"F:"," (.) 那 怎麼辦 要 讓 他 回來 囉",1387
"1388",781,"M:"," (.) 對 呀",1388
"1389",782,"F:"," (.) @@@",1389
"1390",783,"M:"," (.) 真 是 超 智障 的",1390
"1391",784,"F:"," (...) 還 蠻 有趣 的 呀",1391
"1392",785,"M:"," (.) 這 算是 蠻 嚴重 的 事情",1392
"1393",786,"F:"," (...) 真的 飛走 了 會 怎麼樣",1393
"1394",786,"F:"," (...) 欸 [2我 想 問 一下",1394
"1395",786,"F:"," (.) 像 他 那種 人2]",1395
"1396",786,"F:"," (.) 就是 登機 門 那 個 人 呀 = 還有",1396
"1397",786,"F:"," (...) 他們 是 有=過 海關 嗎",1397
"1398",786,"F:"," (.) 還 是 沒有",1398
"1399",786,"F:"," (.) 就 像 我們 那 個 護照 蓋章 然後 出去 那 種",1399
"1400",786,"F:"," (...) 還 是 沒有",1400
"1401",787,"M:"," [2就 不行 呀",1401
"1402",787,"M:"," (.) 會 有 飛安 的 問題2]",1402
"1403",788,"M:"," (.) 你 說 我們 的 同仁 嗎",1403
"1404",789,"F:"," (.) 對 呀",1404
"1405",789,"F:"," (.) 因為 像 他 如果 不 小心 被 飛 出去 了",1405
"1406",789,"F:"," (.) 那 他 就 不 能 出 關 嘛",1406
"1407",789,"F:"," (.) 因為 他 沒有",1407
"1408",789,"F:"," (.) [他 就 不 能 入境 呀] 因為 他 沒有 出境",1408
"1409",790,"M:"," [不是 呀]",1409
"1410",790,"M:"," (...) 他 就 不 能 飛",1410
"1411",790,"M:"," (.) 他 一定 不 能 飛 出去 呀",1411
"1412",790,"M:"," (.) [2他 如果 飛 出去 的 話2] 會 會 蠻 嚴重 的",1412
"1413",791,"F:"," [2他 就 不 能 飛 出去 喔2]",1413
"1414",792,"M:"," (.) 那 個 很 [嚴重]",1414
"1415",793,"F:"," [變 偷]渡 喔",1415
"1416",793,"F:"," (.) 欸 真的 耶",1416
"1417",793,"F:"," (.) [2是 嗎 是 偷渡 嗎2]",1417
"1418",794,"M:"," [2而且 他 也2] 沒有 任何 護照 什麼 的",1418
"1419",795,"F:"," (.) 對 呀 對 呀 對 呀",1419
"1420",796,"M:"," (.) 他 可能 就 必須 要 原機 遣返",1420
"1421",796,"M:"," (.) 可是 你 也 不 知道 那 個",1421
"1422",796,"M:"," (.) 那 個 班機 是 不是 原機",1422
"1423",796,"M:"," (.) 會 不會 [飛 回來 呀]",1423
"1424",797,"F:"," [喔=]",1424
"1425",797,"F:"," (...) 就 他",1425
"1426",797,"F:"," (.) 反正 也 不 能 出去 就 對 了",1426
"1427",798,"M:"," (.) 不行",1427
"1428",798,"M:"," (.) 而且 他",1428
"1429",798,"M:"," (.) 可能 會 沒有 座位 什麼 的",1429
"1430",799,"F:"," (.) 無 所 謂 呀",1430
"1431",799,"F:"," (.) 反正 站著 不是 嗎",1431
"1432",800,"M:"," (.) 不行 呀",1432
"1433",800,"M:"," (.) 不 能 站著 呀",1433
"1434",800,"M:"," (.) 那 是 會 有 飛安 的 問題",1434
"1435",801,"F:"," (.) 喔",1435
"1436",802,"M:"," (.) 起飛 下降 一定 要 坐 著",1436
"1437",803,"F:"," (...) 好 有趣 喔",1437
"1438",804,"M:"," (.) 沒錯",1438
"1439",804,"M:"," (.) TSK 就 有些 安全 上 的 疑慮 呀",1439
"1440",805,"F:"," (.) 我 上次 回來 的 時候 聽 到 什麼",1440
"1441",805,"F:"," (...) 聽 到 有 個",1441
"1442",805,"F:"," (.) 我 覺得 還 滿 有趣 的",1442
"1443",805,"F:"," (.) 喔",1443
"1444",805,"F:"," (.) 就是",1444
"1445",805,"F:"," (.) 飛",1445
"1446",805,"F:"," (.) 飛 國內",1446
