Turn,Speaker,Utterence
1023,F1:,[[S就我們班]]…以前高中班上的班花
1024,F2:,…叫..K喔
1025,F1:,..[K]
1026,M:,[K]
1027,F1:,..[[K]]
1028,F2:,[[喔K]]..喔我知道了我知道了對..臉圓圓的
1029,M:,..他在那裡..他在那裡上..上課
1030,F2:,…mi-她是[銘傳]
1031,M:,[上班]..上班…她那時候被簡…嗆得還滿慘的[[..就私底下講]]
1032,F1:,[[ha為什麼]]
1033,M:,…因為她...那個..那個寒假後..變暴肥
1034,F1:,…哪有
1035,M:,…有好不好..我們男[生]
1036,F1:,[簡
1037,M:,…TSK不是嗆是說..痾
1038,F2:,..欸她之前在高中有交男朋友吧
1039,M:,…好像沒有
1040,F1:,..有啊[..是校外的吧]
1041,M:,[有喔..不s-不是]我們的對..是校外的
1042,F1:,…簡嘴巴真的是[[..很壞耶]]
1043,F2:,[[欸XXX]]去當…當保險員
1044,F1:,…欸P的女朋友滿好看的耶
1045,F2:,..很漂亮啊
1046,F1:,..[很漂亮齁..你認識她嗎]
1047,F2:,[就眼睛很大]
1048,M:,…眼睛很大…很像外國人
1049,F2:,..恩
1050,F1:,..欸超閃的耶
1051,F2:,..真[的假的]
1052,F1:,[fb 上]都一直[[..我]]愛你什麼鬼的
1053,M:,[[一直呱]]
1054,F2:,..Line 也是啊
1055,F1:,..[oh]
1056,M:,[P他女朋友]是…學妹嗎..不知道[[...好像也是]]
1057,F2:,[[不是好像是]]朋友介紹
